province,health_region,date_report,cases,cumulative_cases,deaths,cumulative_deaths,numtotal_last14,numdeaths_last14,numtotal_last7,numdeaths_last7,avgtotal_last7,avgdeaths_last7
Quebec,Mauricie,2022-03-13,50.0,49312.0,4.0,878.0,1136.0,26.0,532.0,13.0,76.0,1.8571428571428572
Quebec,Montréal,2022-03-07,98.0,281905.0,1.0,5328.0,2892.0,33.0,1237.0,24.0,176.71428571428572,3.4285714285714284
Quebec,Montréal,2022-03-08,136.0,282041.0,2.0,5330.0,2768.0,33.0,1285.0,19.0,183.57142857142858,2.7142857142857144
Quebec,Montréal,2022-03-09,220.0,282261.0,0.0,5330.0,2665.0,29.0,1228.0,19.0,175.42857142857142,2.7142857142857144
Quebec,Montréal,2022-03-10,177.0,282438.0,0.0,5330.0,2611.0,26.0,1195.0,11.0,170.71428571428572,1.5714285714285714
Quebec,Montréal,2022-03-11,154.0,282592.0,0.0,5330.0,2469.0,22.0,1108.0,6.0,158.28571428571428,0.8571428571428571
Quebec,Montréal,2022-03-12,164.0,282756.0,0.0,5330.0,2633.0,22.0,1067.0,4.0,152.42857142857142,0.5714285714285714
Quebec,Montréal,2022-03-13,136.0,282892.0,0.0,5330.0,2373.0,21.0,1085.0,3.0,155.0,0.42857142857142855
Quebec,Montérégie,2022-03-07,107.0,129616.0,0.0,2022.0,2212.0,28.0,1032.0,16.0,147.42857142857142,2.2857142857142856
Quebec,Montérégie,2022-03-08,117.0,129733.0,6.0,2028.0,2184.0,33.0,1035.0,18.0,147.85714285714286,2.5714285714285716
Quebec,Montérégie,2022-03-09,176.0,129909.0,1.0,2029.0,2163.0,33.0,1028.0,19.0,146.85714285714286,2.7142857142857144
Quebec,Montérégie,2022-03-10,150.0,130059.0,1.0,2030.0,2088.0,28.0,1023.0,16.0,146.14285714285714,2.2857142857142856
Quebec,Montérégie,2022-03-11,129.0,130188.0,4.0,2034.0,2022.0,31.0,944.0,17.0,134.85714285714286,2.4285714285714284
Quebec,Montérégie,2022-03-12,127.0,130315.0,0.0,2034.0,2149.0,31.0,917.0,13.0,131.0,1.8571428571428572
Quebec,Montérégie,2022-03-13,117.0,130432.0,0.0,2034.0,1976.0,28.0,923.0,12.0,131.85714285714286,1.7142857142857142
Quebec,Nord-du-Québec,2022-03-07,2.0,1045.0,0.0,3.0,72.0,1.0,45.0,1.0,6.428571428571429,0.14285714285714285
Quebec,Nord-du-Québec,2022-03-08,9.0,1054.0,1.0,4.0,76.0,2.0,53.0,2.0,7.571428571428571,0.2857142857142857
Quebec,Nord-du-Québec,2022-03-09,9.0,1063.0,0.0,4.0,78.0,2.0,55.0,2.0,7.857142857142857,0.2857142857142857
Quebec,Nord-du-Québec,2022-03-10,7.0,1070.0,0.0,4.0,83.0,2.0,56.0,1.0,8.0,0.14285714285714285
Quebec,Nord-du-Québec,2022-03-11,15.0,1085.0,0.0,4.0,92.0,2.0,53.0,1.0,7.571428571428571,0.14285714285714285
Quebec,Nord-du-Québec,2022-03-12,11.0,1096.0,0.0,4.0,103.0,2.0,58.0,1.0,8.285714285714286,0.14285714285714285
Quebec,Nord-du-Québec,2022-03-13,5.0,1101.0,0.0,4.0,102.0,2.0,58.0,1.0,8.285714285714286,0.14285714285714285
Quebec,Not Reported,2022-03-07,4.0,2618.0,0.0,2.0,42.0,0.0,24.0,-6.0,3.4285714285714284,-0.8571428571428571
Quebec,Not Reported,2022-03-08,5.0,2623.0,0.0,2.0,47.0,0.0,27.0,0.0,3.857142857142857,0.0
Quebec,Not Reported,2022-03-09,-1.0,2622.0,0.0,2.0,46.0,0.0,22.0,0.0,3.142857142857143,0.0
Quebec,Not Reported,2022-03-10,3.0,2625.0,0.0,2.0,47.0,0.0,21.0,0.0,3.0,0.0
Quebec,Not Reported,2022-03-11,4.0,2629.0,0.0,2.0,49.0,0.0,18.0,0.0,2.5714285714285716,0.0
Quebec,Not Reported,2022-03-12,6.0,2635.0,0.0,2.0,55.0,0.0,20.0,0.0,2.857142857142857,0.0
Quebec,Not Reported,2022-03-13,7.0,2642.0,0.0,2.0,53.0,0.0,28.0,0.0,4.0,0.0
Quebec,Nunavik,2022-03-07,0.0,2714.0,0.0,10.0,67.0,0.0,28.0,0.0,4.0,0.0
Quebec,Nunavik,2022-03-08,2.0,2716.0,0.0,10.0,64.0,0.0,23.0,0.0,3.2857142857142856,0.0
Quebec,Nunavik,2022-03-09,3.0,2719.0,0.0,10.0,61.0,0.0,20.0,0.0,2.857142857142857,0.0
Quebec,Nunavik,2022-03-10,6.0,2725.0,0.0,10.0,56.0,0.0,26.0,0.0,3.7142857142857144,0.0
Quebec,Nunavik,2022-03-11,4.0,2729.0,0.0,10.0,57.0,0.0,25.0,0.0,3.5714285714285716,0.0
Quebec,Nunavik,2022-03-12,6.0,2735.0,0.0,10.0,63.0,0.0,26.0,0.0,3.7142857142857144,0.0
Quebec,Nunavik,2022-03-13,5.0,2740.0,0.0,10.0,57.0,0.0,26.0,0.0,3.7142857142857144,0.0
Quebec,Outaouais,2022-03-07,23.0,35497.0,0.0,288.0,558.0,5.0,228.0,1.0,32.57142857142857,0.14285714285714285
Quebec,Outaouais,2022-03-08,24.0,35521.0,0.0,288.0,540.0,2.0,230.0,1.0,32.857142857142854,0.14285714285714285
Quebec,Outaouais,2022-03-09,48.0,35569.0,0.0,288.0,518.0,2.0,226.0,1.0,32.285714285714285,0.14285714285714285
Quebec,Outaouais,2022-03-10,28.0,35597.0,0.0,288.0,491.0,2.0,222.0,1.0,31.714285714285715,0.14285714285714285
Quebec,Outaouais,2022-03-11,37.0,35634.0,0.0,288.0,472.0,1.0,218.0,1.0,31.142857142857142,0.14285714285714285
Quebec,Outaouais,2022-03-12,35.0,35669.0,0.0,288.0,507.0,1.0,214.0,0.0,30.571428571428573,0.0
Quebec,Outaouais,2022-03-13,30.0,35699.0,0.0,288.0,463.0,1.0,225.0,0.0,32.142857142857146,0.0
Quebec,Saguenay,2022-03-07,46.0,24444.0,0.0,355.0,777.0,25.0,340.0,4.0,48.57142857142857,0.5714285714285714
Quebec,Saguenay,2022-03-08,47.0,24491.0,2.0,357.0,753.0,22.0,365.0,5.0,52.142857142857146,0.7142857142857143
Quebec,Saguenay,2022-03-09,73.0,24564.0,1.0,358.0,739.0,21.0,377.0,5.0,53.857142857142854,0.7142857142857143
Quebec,Saguenay,2022-03-10,58.0,24622.0,1.0,359.0,733.0,20.0,381.0,5.0,54.42857142857143,0.7142857142857143
Quebec,Saguenay,2022-03-11,62.0,24684.0,0.0,359.0,725.0,13.0,394.0,4.0,56.285714285714285,0.5714285714285714
Quebec,Saguenay,2022-03-12,53.0,24737.0,0.0,359.0,778.0,13.0,384.0,4.0,54.857142857142854,0.5714285714285714
Quebec,Saguenay,2022-03-13,37.0,24774.0,0.0,359.0,712.0,8.0,376.0,4.0,53.714285714285715,0.5714285714285714
Quebec,Terres-Cries-de-la-Baie-James,2022-03-07,8.0,2227.0,0.0,13.0,149.0,1.0,102.0,1.0,14.571428571428571,0.14285714285714285
Quebec,Terres-Cries-de-la-Baie-James,2022-03-08,13.0,2240.0,1.0,14.0,156.0,2.0,113.0,2.0,16.142857142857142,0.2857142857142857
Quebec,Terres-Cries-de-la-Baie-James,2022-03-09,33.0,2273.0,0.0,14.0,178.0,2.0,119.0,1.0,17.0,0.14285714285714285
Quebec,Terres-Cries-de-la-Baie-James,2022-03-10,11.0,2284.0,0.0,14.0,178.0,2.0,113.0,1.0,16.142857142857142,0.14285714285714285
Quebec,Terres-Cries-de-la-Baie-James,2022-03-11,8.0,2292.0,0.0,14.0,188.0,2.0,99.0,1.0,14.142857142857142,0.14285714285714285
Quebec,Terres-Cries-de-la-Baie-James,2022-03-12,9.0,2301.0,0.0,14.0,197.0,2.0,88.0,1.0,12.571428571428571,0.14285714285714285
Quebec,Terres-Cries-de-la-Baie-James,2022-03-13,3.0,2304.0,0.0,14.0,188.0,2.0,85.0,1.0,12.142857142857142,0.14285714285714285
Repatriated,Repatriated,2022-03-07,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Repatriated,Repatriated,2022-03-08,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Repatriated,Repatriated,2022-03-09,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Repatriated,Repatriated,2022-03-10,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Repatriated,Repatriated,2022-03-11,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Repatriated,Repatriated,2022-03-12,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Repatriated,Repatriated,2022-03-13,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Central,2022-03-07,0.0,10740.0,0.0,110.0,254.0,9.0,109.0,2.0,15.571428571428571,0.2857142857142857
Saskatchewan,Central,2022-03-08,0.0,10740.0,0.0,110.0,254.0,9.0,109.0,2.0,15.571428571428571,0.2857142857142857
Saskatchewan,Central,2022-03-09,0.0,10740.0,0.0,110.0,254.0,9.0,109.0,2.0,15.571428571428571,0.2857142857142857
Saskatchewan,Central,2022-03-10,0.0,10740.0,0.0,110.0,254.0,9.0,109.0,2.0,15.571428571428571,0.2857142857142857
Saskatchewan,Central,2022-03-11,0.0,10740.0,0.0,110.0,254.0,9.0,109.0,2.0,15.571428571428571,0.2857142857142857
Saskatchewan,Central,2022-03-12,0.0,10740.0,0.0,110.0,254.0,9.0,109.0,2.0,15.571428571428571,0.2857142857142857
Saskatchewan,Central,2022-03-13,0.0,10740.0,0.0,110.0,109.0,2.0,0.0,0.0,0.0,0.0
Saskatchewan,Far North,2022-03-07,0.0,10849.0,0.0,87.0,64.0,2.0,26.0,1.0,3.7142857142857144,0.14285714285714285
Saskatchewan,Far North,2022-03-08,0.0,10849.0,0.0,87.0,64.0,2.0,26.0,1.0,3.7142857142857144,0.14285714285714285
Saskatchewan,Far North,2022-03-09,0.0,10849.0,0.0,87.0,64.0,2.0,26.0,1.0,3.7142857142857144,0.14285714285714285
Saskatchewan,Far North,2022-03-10,0.0,10849.0,0.0,87.0,64.0,2.0,26.0,1.0,3.7142857142857144,0.14285714285714285
Saskatchewan,Far North,2022-03-11,0.0,10849.0,0.0,87.0,64.0,2.0,26.0,1.0,3.7142857142857144,0.14285714285714285
Saskatchewan,Far North,2022-03-12,0.0,10849.0,0.0,87.0,64.0,2.0,26.0,1.0,3.7142857142857144,0.14285714285714285
Saskatchewan,Far North,2022-03-13,0.0,10849.0,0.0,87.0,26.0,1.0,0.0,0.0,0.0,0.0
Saskatchewan,North,2022-03-07,0.0,26839.0,0.0,301.0,354.0,16.0,176.0,2.0,25.142857142857142,0.2857142857142857
Saskatchewan,North,2022-03-08,0.0,26839.0,0.0,301.0,354.0,16.0,176.0,2.0,25.142857142857142,0.2857142857142857
Saskatchewan,North,2022-03-09,0.0,26839.0,0.0,301.0,354.0,16.0,176.0,2.0,25.142857142857142,0.2857142857142857
Saskatchewan,North,2022-03-10,0.0,26839.0,0.0,301.0,354.0,16.0,176.0,2.0,25.142857142857142,0.2857142857142857
Saskatchewan,North,2022-03-11,0.0,26839.0,0.0,301.0,354.0,16.0,176.0,2.0,25.142857142857142,0.2857142857142857
Saskatchewan,North,2022-03-12,0.0,26839.0,0.0,301.0,354.0,16.0,176.0,2.0,25.142857142857142,0.2857142857142857
Saskatchewan,North,2022-03-13,0.0,26839.0,0.0,301.0,176.0,2.0,0.0,0.0,0.0,0.0
Saskatchewan,Not Reported,2022-03-07,0.0,2249.0,0.0,0.0,151.0,0.0,73.0,0.0,10.428571428571429,0.0
Saskatchewan,Not Reported,2022-03-08,0.0,2249.0,0.0,0.0,151.0,0.0,73.0,0.0,10.428571428571429,0.0
Saskatchewan,Not Reported,2022-03-09,0.0,2249.0,0.0,0.0,151.0,0.0,73.0,0.0,10.428571428571429,0.0
Saskatchewan,Not Reported,2022-03-10,0.0,2249.0,0.0,0.0,151.0,0.0,73.0,0.0,10.428571428571429,0.0
Saskatchewan,Not Reported,2022-03-11,0.0,2249.0,0.0,0.0,151.0,0.0,73.0,0.0,10.428571428571429,0.0
Saskatchewan,Not Reported,2022-03-12,0.0,2249.0,0.0,0.0,151.0,0.0,73.0,0.0,10.428571428571429,0.0
Saskatchewan,Not Reported,2022-03-13,0.0,2249.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Regina,2022-03-07,0.0,27502.0,0.0,248.0,499.0,13.0,231.0,4.0,33.0,0.5714285714285714
Saskatchewan,Regina,2022-03-08,0.0,27502.0,0.0,248.0,499.0,13.0,231.0,4.0,33.0,0.5714285714285714
Saskatchewan,Regina,2022-03-09,0.0,27502.0,0.0,248.0,499.0,13.0,231.0,4.0,33.0,0.5714285714285714
Saskatchewan,Regina,2022-03-10,0.0,27502.0,0.0,248.0,499.0,13.0,231.0,4.0,33.0,0.5714285714285714
Saskatchewan,Regina,2022-03-11,0.0,27502.0,0.0,248.0,499.0,13.0,231.0,4.0,33.0,0.5714285714285714
Saskatchewan,Regina,2022-03-12,0.0,27502.0,0.0,248.0,499.0,13.0,231.0,4.0,33.0,0.5714285714285714
Saskatchewan,Regina,2022-03-13,0.0,27502.0,0.0,248.0,231.0,4.0,0.0,0.0,0.0,0.0
Saskatchewan,Saskatoon,2022-03-07,0.0,33370.0,0.0,209.0,398.0,6.0,207.0,2.0,29.571428571428573,0.2857142857142857
Saskatchewan,Saskatoon,2022-03-08,0.0,33370.0,0.0,209.0,398.0,6.0,207.0,2.0,29.571428571428573,0.2857142857142857
Saskatchewan,Saskatoon,2022-03-09,0.0,33370.0,0.0,209.0,398.0,6.0,207.0,2.0,29.571428571428573,0.2857142857142857
Saskatchewan,Saskatoon,2022-03-10,0.0,33370.0,0.0,209.0,398.0,6.0,207.0,2.0,29.571428571428573,0.2857142857142857
Saskatchewan,Saskatoon,2022-03-11,0.0,33370.0,0.0,209.0,398.0,6.0,207.0,2.0,29.571428571428573,0.2857142857142857
Saskatchewan,Saskatoon,2022-03-12,0.0,33370.0,0.0,209.0,398.0,6.0,207.0,2.0,29.571428571428573,0.2857142857142857
Saskatchewan,Saskatoon,2022-03-13,0.0,33370.0,0.0,209.0,207.0,2.0,0.0,0.0,0.0,0.0
Saskatchewan,South,2022-03-07,0.0,17753.0,0.0,192.0,395.0,11.0,191.0,2.0,27.285714285714285,0.2857142857142857
Saskatchewan,South,2022-03-08,0.0,17753.0,0.0,192.0,395.0,11.0,191.0,2.0,27.285714285714285,0.2857142857142857
Saskatchewan,South,2022-03-09,0.0,17753.0,0.0,192.0,395.0,11.0,191.0,2.0,27.285714285714285,0.2857142857142857
Saskatchewan,South,2022-03-10,0.0,17753.0,0.0,192.0,395.0,11.0,191.0,2.0,27.285714285714285,0.2857142857142857
Saskatchewan,South,2022-03-11,0.0,17753.0,0.0,192.0,395.0,11.0,191.0,2.0,27.285714285714285,0.2857142857142857
Saskatchewan,South,2022-03-12,0.0,17753.0,0.0,192.0,395.0,11.0,191.0,2.0,27.285714285714285,0.2857142857142857
Saskatchewan,South,2022-03-13,0.0,17753.0,0.0,192.0,191.0,2.0,0.0,0.0,0.0,0.0
Yukon,Yukon,2022-03-07,30.0,3515.0,0.0,22.0,146.0,2.0,52.0,1.0,7.428571428571429,0.14285714285714285
Yukon,Yukon,2022-03-08,9.0,3524.0,0.0,22.0,120.0,2.0,57.0,1.0,8.142857142857142,0.14285714285714285
Yukon,Yukon,2022-03-09,9.0,3533.0,0.0,22.0,121.0,2.0,60.0,0.0,8.571428571428571,0.0
Yukon,Yukon,2022-03-10,13.0,3546.0,1.0,23.0,120.0,2.0,71.0,1.0,10.142857142857142,0.14285714285714285
Yukon,Yukon,2022-03-11,9.0,3555.0,0.0,23.0,129.0,2.0,70.0,1.0,10.0,0.14285714285714285
Yukon,Yukon,2022-03-12,0.0,3555.0,0.0,23.0,129.0,2.0,70.0,1.0,10.0,0.14285714285714285
Yukon,Yukon,2022-03-13,0.0,3555.0,0.0,23.0,129.0,2.0,70.0,1.0,10.0,0.14285714285714285
